146 서울특별시 강북구 번1동
147 서울특별시 강북구 번2동
148 서울특별시 강북구 번3동
149 서울특별시 강북구 수유1동
150 서울특별시 강북구 수유2동
151 서울특별시 강북구 수유3동
152 서울특별시 강북구 우이동
153 서울특별시 강북구 인수동
154 서울특별시 도봉구 창동
155 서울특별시 도봉구 창제1동
156 서울특별시 도봉구 창제2동
157 서울특별시 도봉구 창제3동
158 서울특별시 도봉구 창제4동
159 서울특별시 도봉구 창제5동
160 서울특별시 도봉구 도봉제1동
161 서울특별시 도봉구 도봉제2동
162 서울특별시 도봉구 쌍문제1동
163 서울특별시 도봉구 쌍문제2동
164 서울특별시 도봉구 쌍문제3동
165 서울특별시 도봉구 쌍문제4동
166 서울특별시 도봉구 방학제1동
167 서울특별시 도봉구 방학제2동
168 서울특별시 도봉구 방학제3동
169 서울특별시 노원구 상계동
170 서울특별시 노원구 월계1동
171 서울특별시 노원구 월계2동
172 서울특별시 노원구 월계3동
173 서울특별시 노원구 공릉1동
174 서울특별시 노원구 공릉2동
175 서울특별시 노원구 하계1동
176 서울특별시 노원구 하계2동
177 서울특별시 노원구 중계본동
178 서울특별시 노원구 중계1동
179 서울특별시 노원구 중계4동
180 서울특별시 노원구 중계2.3동
181 서울특별시 노원구 상계1동
182 서울특별시 노원구 상계2동
183 서울특별시 노원구 상계3.4동
184 서울특별시 노원구 상계5동
185 서울특별시 노원구 상계6.7동
186 서울특별시 노원구 상계8동
187 서울특별시 노원구 상계9동
188 서울특별시 노원구 상계10동
189 서울특별시 은평구 진관동
190 서울특별시 은평구 녹번동
191 서울특별시 은평구 불광제1동
192 서울특별시 은평구 불광제2동
193 서울특별시 은평구 갈현제1동
194 서울특별시 은평구 갈현제2동
195 서울특별시 은평구 구산동
196 서울특별시 은평구 대조동
197 서울특별시 은평구 응암제1동
198 서울특별시 은평구 응암제2동
199 서울특별시 은평구 응암제3동
200 서울특별시 은평구 역촌동
201 서울특별시 은평구 신사제1동
202 서울특별시 은평구 신사제2동
203 서울특별시 은평구 증산동
204 서울특별시 은평구 수색동
205 서울특별시 은평구 진관동
206 서울특별시 서대문구 연희동
207 서울특별시 서대문구 천연동
208 서울특별시 서대문구 북아현동
209 서울특별시 서대문구 충현동
210 서울특별시 서대문구 신촌동
211 서울특별시 서대문구 연희동
212 서울특별시 서대문구 홍제제1동
213 서울특별시 서대문구 홍제제3동
214 서울특별시 서대문구 홍제제2동
215 서울특별시 서대문구 홍은제1동
216 서울특별시 서대문구 홍은제2동
217 서울특별시 서대문구 남가좌제1동
218 서울특별시 서대문구 남가좌제2동
219 서울특별시 서대문구 북가좌제1동
220 서울특별시 서대문구 북가좌제2동
221 서울특별시 마포구 상암동
222 서울특별시 마포구 아현동
223 서울특별시 마포구 공덕동
224 서울특별시 마포구 도화동
225 서울특별시 마포구 용강동
226 서울특별시 마포구 대흥동
227 서울특별시 마포구 염리동
228 서울특별시 마포구 신수동
229 서울특별시 마포구 서강동
230 서울특별시 마포구 서교동
231 서울특별시 마포구 합정동
232 서울특별시 마포구 망원제1동
233 서울특별시 마포구 망원제2동
234 서울특별시 마포구 연남동
235 서울특별시 마포구 성산제1동
236 서울특별시 마포구 성산제2동
237 서울특별시 마포구 상암동
238 서울특별시 양천구 목동
239 서울특별시 양천구 목1동
240 서울특별시 양천구 목2동
241 서울특별시 양천구 목3동
242 서울특별시 양천구 목4동
243 서울특별시 양천구 목5동
244 서울특별시 양천구 신월1동
245 서울특별시 양천구 신월2동
246 서울특별시 양천구 신월3동
247 서울특별시 양천구 신월4동
248 서울특별시 양천구 신월5동
249 서울특별시 양천구 신월6동
250 서울특별시 양천구 신월7동
251 서울특별시 양천구 신정1동
252 서울특별시 양천구 신정2동
253 서울특별시 양천구 신정3동
254 서울특별시 양천구 신정4동
255 서울특별시 양천구 신정6동
256 서울특별시 양천구 신정7동
257 서울특별시 강서구 마곡동
258 서울특별시 강서구 염창동
259 서울특별시 강서구 등촌제1동
260 서울특별시 강서구 등촌제2동
261 서울특별시 강서구 등촌제3동
262 서울특별시 강서구 화곡제1동
263 서울특별시 강서구 화곡제2동
264 서울특별시 강서구 화곡제3동
265 서울특별시 강서구 화곡제4동
266 서울특별시 강서구 화곡본동
267 서울특별시 강서구 화곡제6동
268 서울특별시 강서구 화곡제8동
269 서울특별시 강서구 가양제1동
270 서울특별시 강서구 가양제2동
271 서울특별시 강서구 가양제3동
272 서울특별시 강서구 발산제1동
273 서울특별시 강서구 우장산동
274 서울특별시 강서구 공항동
275 서울특별시 강서구 방화제1동
276 서울특별시 강서구 방화제2동
277 서울특별시 강서구 방화제3동
278 서울특별시 구로구 구로동
279 서울특별시 구로구 신도림동
280 서울특별시 구로구 구로제1동
281 서울특별시 구로구 구로제2동
282 서울특별시 구로구 구로제3동
283 서울특별시 구로구 구로제4동
284 서울특별시 구로구 구로제5동
285 서울특별시 구로구 가리봉동
286 서울특별시 구로구 고척제1동
287 서울특별시 구로구 고척제2동
288 서울특별시 구로구 개봉제1동
289 서울특별시 구로구 개봉제2동
290 서울특별시 구로구 개봉제3동
291 서울특별시 구로구 오류제1동
292 서울특별시 구로구 오류제2동
293 서울특별시 구로구 수궁동
294 서울특별시 금천구 가산동
295 서울특별시 금천구 가산동
296 서울특별시 금천구 독산제1동
297 서울특별시 금천구 독산제2동
298 서울특별시 금천구 독산제3동
299 서울특별시 금천구 독산제4동
300 서울특별시 금천구 시흥제1동
301 서울특별시 금천구 시흥제2동
302 서울특별시 금천구 시흥제3동
303 서울특별시 금천구 시흥제4동
304 서울특별시 금천구 시흥제5동
305 서울특별시 영등포구 여의도동
306 서울특별시 영등포구 영등포본동
307 서울특별시 영등포구 영등포동
308 서울특별시 영등포구 여의동
309 서울특별시 영등포구 당산제1동
310 서울특별시 영등포구 당산제2동
311 서울특별시 영등포구 도림동
312 서울특별시 영등포구 문래동
313 서울특별시 영등포구 양평제1동
314 서울특별시 영등포구 양평제2동
315 서울특별시 영등포구 신길제1동
316 서울특별시 영등포구 신길제3동
317 서울특별시 영등포구 신길제4동
318 서울특별시 영등포구 신길제5동
319 서울특별시 영등포구 신길제6동
320 서울특별시 영등포구 신길제7동
321 서울특별시 영등포구 대림제1동
322 서울특별시 영등포구 대림제2동
323 서울특별시 영등포구 대림제3동
324 서울특별시 동작구 상도동
325 서울특별시 동작구 노량진제1동
326 서울특별시 동작구 노량진제2동
327 서울특별시 동작구 상도제1동
328 서울특별시 동작구 상도제2동
329 서울특별시 동작구 상도제3동
330 서울특별시 동작구 상도제4동
331 서울특별시 동작구 흑석동
332 서울특별시 동작구 사당제1동
333 서울특별시 동작구 사당제2동
334 서울특별시 동작구 사당제3동
335 서울특별시 동작구 사당제4동
336 서울특별시 동작구 사당제5동
337 서울특별시 동작구 대방동
338 서울특별시 동작구 신대방제1동
339 서울특별시 동작구 신대방제2동
340 서울특별시 관악구 신림동
341 서울특별시 관악구 보라매동
342 서울특별시 관악구 청림동
343 서울특별시 관악구 성현동
344 서울특별시 관악구 행운동
345 서울특별시 관악구 낙성대동
346 서울특별시 관악구 청룡동
347 서울특별시 관악구 은천동
348 서울특별시 관악구 중앙동
349 서울특별시 관악구 인헌동
350 서울특별시 관악구 남현동
351 서울특별시 관악구 서원동
352 서울특별시 관악구 신원동
353 서울특별시 관악구 서림동
354 서울특별시 관악구 신사동
355 서울특별시 관악구 신림동
356 서울특별시 관악구 난향동
357 서울특별시 관악구 조원동
358 서울특별시 관악구 대학동
359 서울특별시 관악구 삼성동
360 서울특별시 관악구 미성동
361 서울특별시 관악구 난곡동
362 서울특별시 서초구 서초동
363 서울특별시 서초구 서초1동
364 서울특별시 서초구 서초2동
365 서울특별시 서초구 서초3동
366 서울특별시 서초구 서초4동
367 서울특별시 서초구 잠원동
368 서울특별시 서초구 반포본동
369 서울특별시 서초구 반포1동
370 서울특별시 서초구 반포2동
371 서울특별시 서초구 반포3동
372 서울특별시 서초구 반포4동
373 서울특별시 서초구 방배본동
374 서울특별시 서초구 방배1동
375 서울특별시 서초구 방배2동
376 서울특별시 서초구 방배3동
377 서울특별시 서초구 방배4동
378 서울특별시 서초구 양재1동
379 서울특별시 서초구 양재2동
380 서울특별시 서초구 내곡동
381 서울특별시 강남구 역삼동
382 서울특별시 강남구 신사동
383 서울특별시 강남구 논현1동
384 서울특별시 강남구 논현2동
385 서울특별시 강남구 압구정동
386 서울특별시 강남구 청담동
387 서울특별시 강남구 삼성1동
388 서울특별시 강남구 삼성2동
389 서울특별시 강남구 대치1동
390 서울특별시 강남구 대치2동
391 서울특별시 강남구 대치4동
392 서울특별시 강남구 역삼1동
393 서울특별시 강남구 역삼2동
394 서울특별시 강남구 도곡1동
395 서울특별시 강남구 도곡2동
396 서울특별시 강남구 개포1동
397 서울특별시 강남구 개포2동
398 서울특별시 강남구 개포4동
399 서울특별시 강남구 세곡동
400 서울특별시 강남구 일원본동
401 서울특별시 강남구 일원1동
402 서울특별시 강남구 개포3동
403 서울특별시 강남구 수서동
404 서울특별시 송파구 잠실동
405 서울특별시 송파구 풍납1동
406 서울특별시 송파구 풍납2동
407 서울특별시 송파구 거여1동
408 서울특별시 송파구 거여2동
409 서울특별시 송파구 마천1동
410 서울특별시 송파구 마천2동
411 서울특별시 송파구 방이1동
412 서울특별시 송파구 방이2동
413 서울특별시 송파구 오륜동
414 서울특별시 송파구 오금동
415 서울특별시 송파구 송파1동
416 서울특별시 송파구 송파2동
417 서울특별시 송파구 석촌동
418 서울특별시 송파구 삼전동
419 서울특별시 송파구 가락본동
420 서울특별시 송파구 가락1동
421 서울특별시 송파구 가락2동
422 서울특별시 송파구 문정1동
423 서울특별시 송파구 문정2동
424 서울특별시 송파구 장지동
425 서울특별시 송파구 위례동
426 서울특별시 송파구 잠실본동
427 서울특별시 송파구 잠실2동
428 서울특별시 송파구 잠실3동
429 서울특별시 송파구 잠실4동
430 서울특별시 송파구 잠실6동
431 서울특별시 송파구 잠실7동
432 서울특별시 강동구 상일동
433 서울특별시 강동구 강일동
434 서울특별시 강동구 상일동
435 서울특별시 강동구 명일제1동
436 서울특별시 강동구 명일제2동
437 서울특별시 강동구 고덕제1동
438 서울특별시 강동구 고덕제2동
439 서울특별시 강동구 암사제1동
440 서울특별시 강동구 암사제2동
441 서울특별시 강동구 암사제3동
442 서울특별시 강동구 천호제1동
443 서울특별시 강동구 천호제2동
444 서울특별시 강동구 천호제3동
445 서울특별시 강동구 성내제1동
446 서울특별시 강동구 성내제2동
447 서울특별시 강동구 성내제3동
448 서울특별시 강동구 길동
449 서울특별시 강동구 둔촌제1동
450 서울특별시 강동구 둔촌제2동
451 부산광역시 중구 중앙동
452 부산광역시 중구 중앙동
453 부산광역시 중구 중앙동
454 부산광역시 중구 동광동
455 부산광역시 중구 대청동
456 부산광역시 중구 보수동
457 부산광역시 중구 부평동
458 부산광역시 중구 광복동
459 부산광역시 중구 남포동
460 부산광역시 중구 영주제1동
461 부산광역시 중구 영주제2동
462 부산광역시 서구 암남동
463 부산광역시 서구 동대신제1동
464 부산광역시 서구 동대신제2동
465 부산광역시 서구 동대신제3동
466 부산광역시 서구 서대신제1동
467 부산광역시 서구 서대신제3동
468 부산광역시 서구 서대신제4동
469 부산광역시 서구 부민동
470 부산광역시 서구 아미동
471 부산광역시 서구 초장동
472 부산광역시 서구 충무동
473 부산광역시 서구 남부민제1동
474 부산광역시 서구 남부민제2동
475 부산광역시 서구 암남동
476 부산광역시 동구 초량동
477 부산광역시 동구 초량제1동
478 부산광역시 동구 초량제2동
479 부산광역시 동구 초량제3동
480 부산광역시 동구 초량제6동
481 부산광역시 동구 수정제1동
482 부산광역시 동구 수정제2동
483 부산광역시 동구 수정제4동
484 부산광역시 동구 수정제5동
485 부산광역시 동구 좌천동
486 부산광역시 동구 범일제1동
487 부산광역시 동구 범일제2동
488 부산광역시 동구 범일제2동
489 부산광역시 동구 범일제5동
490 부산광역시 영도구 동삼동
491 부산광역시 영도구 남항동
492 부산광역시 영도구 영선제1동
493 부산광역시 영도구 영선제2동
494 부산광역시 영도구 신선동
495 부산광역시 영도구 봉래제1동
496 부산광역시 영도구 봉래제2동
497 부산광역시 영도구 청학제1동
498 부산광역시 영도구 청학제2동
499 부산광역시 영도구 동삼제1동
500 부산광역시 영도구 동삼제2동
501 부산광역시 영도구 동삼제3동
502 부산광역시 부산진구 부전동
503 부산광역시 부산진구 부전제1동
504 부산광역시 부산진구 부전제2동
505 부산광역시 부산진구 연지동
506 부산광역시 부산진구 초읍동
507 부산광역시 부산진구 양정제1동
508 부산광역시 부산진구 양정제2동
509 부산광역시 부산진구 전포제1동
510 부산광역시 부산진구 전포제2동
511 부산광역시 부산진구 부암제1동
512 부산광역시 부산진구 부암제3동
513 부산광역시 부산진구 당감제1동
514 부산광역시 부산진구 당감제2동
515 부산광역시 부산진구 당감제4동
516 부산광역시 부산진구 가야제1동
517 부산광역시 부산진구 가야제2동
518 부산광역시 부산진구 개금제1동
519 부산광역시 부산진구 개금제2동
520 부산광역시 부산진구 개금제3동
521 부산광역시 부산진구 범천제1동
522 부산광역시 부산진구 범천제2동
523 부산광역시 부산진구 범천제2동
524 부산광역시 동래구 온천동
525 부산광역시 동래구 수민동
526 부산광역시 동래구 복산동
527 부산광역시 동래구 명륜동
528 부산광역시 동래구 온천제1동
529 부산광역시 동래구 온천제2동
530 부산광역시 동래구 온천제3동
531 부산광역시 동래구 사직제1동
532 부산광역시 동래구 사직제2동
533 부산광역시 동래구 사직제3동
534 부산광역시 동래구 안락제1동
535 부산광역시 동래구 안락제2동
536 부산광역시 동래구 명장제1동
537 부산광역시 동래구 명장제2동
538 부산광역시 남구 대연동
539 부산광역시 남구 대연제1동
540 부산광역시 남구 대연제3동
541 부산광역시 남구 대연제4동
542 부산광역시 남구 대연제5동
543 부산광역시 남구 대연제6동
544 부산광역시 남구 용호제1동
545 부산광역시 남구 용호제2동
546 부산광역시 남구 용호제3동
547 부산광역시 남구 용호제4동
548 부산광역시 남구 용당동
549 부산광역시 남구 감만제1동
550 부산광역시 남구 감만제2동
551 부산광역시 남구 우암동
552 부산광역시 남구 문현제1동
553 부산광역시 남구 문현제2동
554 부산광역시 남구 문현제3동
555 부산광역시 남구 문현제4동
556 부산광역시 북구 화명동
557 부산광역시 북구 구포제1동
558 부산광역시 북구 구포제2동
559 부산광역시 북구 구포제3동
560 부산광역시 북구 금곡동
561 부산광역시 북구 화명제1동
562 부산광역시 북구 화명제2동
563 부산광역시 북구 화명제3동
564 부산광역시 북구 덕천제1동
565 부산광역시 북구 덕천제2동
566 부산광역시 북구 덕천제3동
567 부산광역시 북구 만덕제1동
568 부산광역시 북구 만덕제2동
569 부산광역시 북구 만덕제3동
570 부산광역시 해운대구 우동
571 부산광역시 해운대구 우제1동
572 부산광역시 해운대구 우제2동
573 부산광역시 해운대구 중제1동
574 부산광역시 해운대구 중제2동
575 부산광역시 해운대구 좌제1동
576 부산광역시 해운대구 좌제2동
577 부산광역시 해운대구 좌제3동
578 부산광역시 해운대구 좌제4동
579 부산광역시 해운대구 송정동
580 부산광역시 해운대구 반여제1동
581 부산광역시 해운대구 반여제2동
582 부산광역시 해운대구 반여제3동
583 부산광역시 해운대구 반여제4동
584 부산광역시 해운대구 반송제1동
585 부산광역시 해운대구 반송제2동
586 부산광역시 해운대구 반송제2동
587 부산광역시 해운대구 재송제1동
588 부산광역시 해운대구 재송제2동
589 부산광역시 사하구 하단동
590 부산광역시 사하구 괴정제1동
591 부산광역시 사하구 괴정제2동
592 부산광역시 사하구 괴정제3동
593 부산광역시 사하구 괴정제4동
594 부산광역시 사하구 당리동
595 부산광역시 사하구 하단제1동
596 부산광역시 사하구 하단제2동
597 부산광역시 사하구 신평제1동
598 부산광역시 사하구 신평제2동
599 부산광역시 사하구 장림제1동
600 부산광역시 사하구 장림제2동
601 부산광역시 사하구 다대제1동
602 부산광역시 사하구 다대제2동
603 부산광역시 사하구 구평동
604 부산광역시 사하구 감천제1동
605 부산광역시 사하구 감천제2동
606 부산광역시 금정구 장전동
607 부산광역시 금정구 서제1동
608 부산광역시 금정구 서제2동
609 부산광역시 금정구 서제3동
610 부산광역시 금정구 금사동
611 부산광역시 금정구 부곡제1동
612 부산광역시 금정구 부곡제2동
613 부산광역시 금정구 부곡제3동
614 부산광역시 금정구 부곡제4동
615 부산광역시 금정구 장전제1동
616 부산광역시 금정구 장전제2동
617 부산광역시 금정구 장전제3동
618 부산광역시 금정구 선두구동
619 부산광역시 금정구 청룡노포동
620 부산광역시 금정구 남산동
621 부산광역시 금정구 구서제1동
622 부산광역시 금정구 구서제2동
623 부산광역시 금정구 금성동
624 부산광역시 강서구 명지동
625 부산광역시 강서구 대저1동
626 부산광역시 강서구 대저2동
627 부산광역시 강서구 강동동
628 부산광역시 강서구 명지1동
629 부산광역시 강서구 가락동
630 부산광역시 강서구 녹산동
631 부산광역시 강서구 가덕도동
632 부산광역시 연제구 연산동
633 부산광역시 연제구 거제제1동
634 부산광역시 연제구 거제제2동
635 부산광역시 연제구 거제제3동
636 부산광역시 연제구 거제제4동
637 부산광역시 연제구 연산제1동
638 부산광역시 연제구 연산제2동
639 부산광역시 연제구 연산제3동
640 부산광역시 연제구 연산제4동
641 부산광역시 연제구 연산제5동
642 부산광역시 연제구 연산제6동
643 부산광역시 연제구 연산제8동
644 부산광역시 연제구 연산제9동
645 부산광역시 수영구 광안동
646 부산광역시 수영구 남천제1동
647 부산광역시 수영구 남천제2동
648 부산광역시 수영구 수영동
649 부산광역시 수영구 망미제1동
650 부산광역시 수영구 망미제2동
651 부산광역시 수영구 광안제1동
652 부산광역시 수영구 광안제2동
653 부산광역시 수영구 광안제3동
654 부산광역시 수영구 광안제4동
655 부산광역시 수영구 민락동
656 부산광역시 사상구 괘법동
657 부산광역시 사상구 삼락동
658 부산광역시 사상구 모라제1동
659 부산광역시 사상구 모라제3동
660 부산광역시 사상구 덕포제1동
661 부산광역시 사상구 덕포제2동
662 부산광역시 사상구 괘법동
663 부산광역시 사상구 감전동
664 부산광역시 사상구 주례제1동
665 부산광역시 사상구 주례제2동
666 부산광역시 사상구 주례제3동
667 부산광역시 사상구 학장동
668 부산광역시 사상구 엄궁동
669 부산광역시 기장군 정관읍
670 부산광역시 기장군 기장읍
671 부산광역시 기장군 장안읍
672 부산광역시 기장군 일광읍
673 부산광역시 기장군 일광읍
674 부산광역시 기장군 철마면
675 대구광역시 중구 남산동
676 대구광역시 중구 남산동
677 대구광역시 중구 동인동
678 대구광역시 중구 삼덕동
679 대구광역시 중구 성내1동
680 대구광역시 중구 성내2동
681 대구광역시 중구 성내3동
682 대구광역시 중구 대신동
683 대구광역시 중구 남산1동
684 대구광역시 중구 남산2동
685 대구광역시 중구 남산3동
686 대구광역시 중구 남산4동
687 대구광역시 중구 대봉1동
688 대구광역시 중구 대봉2동
689 대구광역시 동구 율하동
690 대구광역시 동구 신암1동
691 대구광역시 동구 신암2동
692 대구광역시 동구 신암3동
693 대구광역시 동구 신암4동
694 대구광역시 동구 신암5동
695 대구광역시 동구 신천1.2동
696 대구광역시 동구 신천3동
697 대구광역시 동구 신천4동
698 대구광역시 동구 효목1동
699 대구광역시 동구 효목2동
700 대구광역시 동구 도평동
701 대구광역시 동구 불로.봉무동
702 대구광역시 동구 지저동
703 대구광역시 동구 동촌동
704 대구광역시 동구 방촌동
705 대구광역시 동구 해안동
706 대구광역시 동구 안심1동
707 대구광역시 동구 안심2동
708 대구광역시 동구 안심3.4동
709 대구광역시 동구 공산동
710 대구광역시 서구 평리동
711 대구광역시 서구 내당1동
712 대구광역시 서구 내당2.3동
713 대구광역시 서구 내당4동
714 대구광역시 서구 비산1동
715 대구광역시 서구 비산2.3동
716 대구광역시 서구 비산4동
717 대구광역시 서구 비산5동
718 대구광역시 서구 비산6동
719 대구광역시 서구 비산7동
720 대구광역시 서구 평리1동
721 대구광역시 서구 평리2동
722 대구광역시 서구 평리3동
723 대구광역시 서구 평리4동
724 대구광역시 서구 평리5동
725 대구광역시 서구 평리6동
726 대구광역시 서구 상중이동
727 대구광역시 서구 원대동
728 대구광역시 남구 대명동
729 대구광역시 남구 이천동
730 대구광역시 남구 봉덕1동
731 대구광역시 남구 봉덕2동
732 대구광역시 남구 봉덕3동
733 대구광역시 남구 대명1동
734 대구광역시 남구 대명2동
735 대구광역시 남구 대명3동
736 대구광역시 남구 대명4동
737 대구광역시 남구 대명5동
738 대구광역시 남구 대명6동
739 대구광역시 남구 대명9동
740 대구광역시 남구 대명10동
741 대구광역시 남구 대명11동
742 대구광역시 북구 태전동
743 대구광역시 북구 고성동
744 대구광역시 북구 칠성동
745 대구광역시 북구 침산1동
746 대구광역시 북구 침산2동
747 대구광역시 북구 침산3동
748 대구광역시 북구 산격1동
749 대구광역시 북구 산격2동
750 대구광역시 북구 산격3동
751 대구광역시 북구 산격4동
752 대구광역시 북구 대현동
753 대구광역시 북구 복현1동
754 대구광역시 북구 복현2동
755 대구광역시 북구 검단동
756 대구광역시 북구 무태조야동
757 대구광역시 북구 관문동
758 대구광역시 북구 태전1동
759 대구광역시 북구 태전2동
760 대구광역시 북구 구암동
761 대구광역시 북구 관음동
762 대구광역시 북구 읍내동
763 대구광역시 북구 동천동
764 대구광역시 북구 노원동
765 대구광역시 북구 국우동
766 대구광역시 수성구 범어동
767 대구광역시 수성구 범어1동
768 대구광역시 수성구 범어2동
769 대구광역시 수성구 범어3동
770 대구광역시 수성구 범어4동
771 대구광역시 수성구 만촌1동
772 대구광역시 수성구 만촌2동
773 대구광역시 수성구 만촌3동
774 대구광역시 수성구 수성1가동
775 대구광역시 수성구 수성2.3가동
776 대구광역시 수성구 수성4가동
777 대구광역시 수성구 황금1동
778 대구광역시 수성구 황금2동
779 대구광역시 수성구 중동
780 대구광역시 수성구 상동
781 대구광역시 수성구 파동
782 대구광역시 수성구 두산동
783 대구광역시 수성구 지산1동
784 대구광역시 수성구 지산2동
785 대구광역시 수성구 범물1동
786 대구광역시 수성구 범물2동
787 대구광역시 수성구 고산1동
788 대구광역시 수성구 고산2동
789 대구광역시 수성구 고산3동
790 대구광역시 달서구 월성동
791 대구광역시 달서구 성당동
792 대구광역시 달서구 두류1.2동
793 대구광역시 달서구 두류3동
794 대구광역시 달서구 감삼동
795 대구광역시 달서구 죽전동
796 대구광역시 달서구 장기동
797 대구광역시 달서구 용산1동
798 대구광역시 달서구 용산2동
799 대구광역시 달서구 이곡1동
800 대구광역시 달서구 이곡2동
801 대구광역시 달서구 신당동
802 대구광역시 달서구 본리동
803 대구광역시 달서구 월성1동
804 대구광역시 달서구 월성2동
805 대구광역시 달서구 진천동
806 '대구광역시 달서구 상인1동
807 대구광역시 달서구 상인2동
808 대구광역시 달서구 상인3동
